ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,type
120,1,0,0,0,0,64,6,9728,1867,2343,68,3,0,24,0,0,0,0,0,11.343433,0.001621,11.0298,2.308088,bruteforce
120,1,0,0,0,0,64,6,9728,1867,2343,68,4,0,24,0,0,0,0,0,11.343575,0.000142,11.02974,2.30823,bruteforce
152,1,0,0,0,0,64,6,64128,2411,1867,100,4,0,24,0.009683,0,0,0,0,11.353258,0.009683,11.039423,0.009683,bruteforce
136,1,0,0,0,0,64,6,64128,2411,1867,84,3,0,24,0.009854,0,0,0,0,11.353287,2.90E-05,11.039654,0.009854,bruteforce
52,1,0,0,0,0,64,6,9728,1967,2411,0,4,0,16,0.000458,0,0,0,0,11.353716,0.000429,11.039881,0.000458,bruteforce
52,1,0,0,0,0,64,6,9728,1951,2411,0,3,0,16,0.000429,0,0,0,0,11.353716,0,11.040083,0.000429,bruteforce
120,1,0,0,0,0,64,6,9728,1983,2411,68,1,0,24,0,0,0,0,0,13.244572,1.890856,12.931457,1.919919,bruteforce
136,1,0,0,0,0,64,6,64128,2479,1983,84,1,0,24,0.000485,0,0,0,0,13.245057,0.000485,12.931942,0.000485,bruteforce
52,1,0,0,0,0,64,6,9728,2067,2479,0,1,0,16,0.000339,0,0,0,0,13.245396,0.000339,12.932281,0.000339,bruteforce
120,1,0,0,0,0,64,6,9728,1951,2411,68,2,0,24,0,0,0,0,0,13.255067,0.009671,12.941772,1.913255,bruteforce
152,1,0,0,0,0,64,6,64128,2479,1951,100,2,0,24,0.000305,0,0,0,0,13.255372,0.000305,12.942077,0.000305,bruteforce
52,1,0,0,0,0,64,6,9728,2051,2479,0,2,0,16,0.000322,0,0,0,0,13.255694,0.000322,12.942399,0.000322,bruteforce
120,1,0,0,0,0,64,6,9728,1951,2411,68,3,0,24,0,0,0,0,0,13.275065,0.019371,12.961432,1.921349,bruteforce
120,1,0,0,0,0,64,6,9728,1967,2411,68,4,0,24,0,0,0,0,0,13.275295,0.00023,12.96146,1.921579,bruteforce
152,1,0,0,0,0,64,6,64128,2479,1967,100,4,0,24,0.000245,0,0,0,0,13.27554,0.000245,12.961705,0.000245,bruteforce
152,1,0,0,0,0,64,6,64128,2479,1951,100,3,0,24,0.00054,0,0,0,0,13.275605,6.50E-05,12.961972,0.00054,bruteforce
52,1,0,0,0,0,64,6,9728,2067,2479,0,4,0,16,0.000257,0,0,0,0,13.275797,0.000192,12.961962,0.000257,bruteforce
52,1,0,0,0,0,64,6,9728,2051,2479,0,3,0,16,0.000192,0,0,0,0,13.275797,0,12.962164,0.000192,bruteforce
152,1,0,0,0,0,64,6,9728,2067,2479,100,1,0,24,0,0,0,0,0,15.105659,1.829862,14.792544,1.860263,bruteforce
52,1,0,0,0,0,64,6,9728,2067,2579,0,1,0,17,0,0,0,0,0,15.10566,1.00E-06,14.792545,1.00E-06,bruteforce
52,1,0,0,0,0,64,6,64128,2580,2067,0,1,0,17,0.000151,0,0,0,0,15.105811,0.000151,14.792696,0.000151,bruteforce
52,1,0,0,0,0,64,6,9728,2068,2580,0,1,0,16,0.000213,0,0,0,0,15.106024,0.000213,14.792909,0.000213,bruteforce
152,1,0,0,0,0,64,6,9728,2051,2479,100,2,0,24,0,0,0,0,0,15.115248,0.009224,14.801953,1.859554,bruteforce
52,1,0,0,0,0,64,6,9728,2051,2579,0,2,0,17,0,0,0,0,0,15.115248,0,14.801953,0,bruteforce
52,1,0,0,0,0,64,6,64128,2580,2051,0,2,0,17,0.00022,0,0,0,0,15.115468,0.00022,14.802173,0.00022,bruteforce
52,1,0,0,0,0,64,6,9728,2052,2580,0,2,0,16,0.000514,0,0,0,0,15.115982,0.000514,14.802687,0.000514,bruteforce
152,1,0,0,0,0,64,6,9728,2051,2479,100,3,0,24,0,0,0,0,0,15.13593,0.019948,14.822297,1.860133,bruteforce
52,1,0,0,0,0,64,6,9728,2051,2579,0,3,0,17,0,0,0,0,0,15.135931,1.00E-06,14.822298,1.00E-06,bruteforce
52,1,0,0,0,0,64,6,64128,2580,2051,0,3,0,17,0.000189,0,0,0,0,15.13612,0.000189,14.822487,0.000189,bruteforce
52,1,0,0,0,0,64,6,9728,2052,2580,0,3,0,16,0.000326,0,0,0,0,15.136446,0.000326,14.822813,0.000326,bruteforce
152,1,0,0,0,0,64,6,9728,2067,2479,100,4,0,24,0,0,0,0,0,15.136795,0.000349,14.82296,1.860998,bruteforce
52,1,0,0,0,0,64,6,9728,2067,2579,0,4,0,17,0,0,0,0,0,15.136795,0,14.82296,0,bruteforce
52,1,0,0,0,0,64,6,64128,2580,2067,0,4,0,17,0.000121,0,0,0,0,15.136916,0.000121,14.823081,0.000121,bruteforce
52,1,0,0,0,0,64,6,9728,2068,2580,0,4,0,16,0.000179,0,0,0,0,15.137095,0.000179,14.82326,0.000179,bruteforce
60,1,0,0,0,0,64,6,64240,0,0,0,5,0,2,0,0,0,0,0,45.275275,30.13818,0,0,bruteforce
60,1,0,0,0,0,64,6,5792,1,0,0,5,0,18,0.000342,0,0,0,0,45.275617,0.000342,0.000342,0.000342,bruteforce
52,1,0,0,0,0,64,6,64256,1,1,0,5,0,16,3.30E-05,0,0,0,0,45.27565,3.30E-05,0.000375,3.30E-05,bruteforce
74,1,0,0,0,0,64,6,64256,1,1,22,5,0,24,0,0,0,0,0,45.275713,6.30E-05,0.000438,6.30E-05,bruteforce
52,1,0,0,0,0,64,6,5824,23,1,0,5,0,16,0.000246,0,0,0,0,45.275959,0.000246,0.000684,0.000246,bruteforce
90,1,0,0,0,0,64,6,5824,23,1,38,5,0,24,0,0,0,0,0,45.27892,0.002961,0.003645,0.002961,bruteforce
52,1,0,0,0,0,64,6,64256,39,23,0,5,0,16,2.00E-05,0,0,0,0,45.27894,2.00E-05,0.003665,2.00E-05,bruteforce
1028,1,0,0,0,0,64,6,64256,39,23,976,5,0,24,0,0,0,0,0,45.279125,0.000185,0.00385,0.000185,bruteforce
836,1,0,0,0,0,64,6,7744,999,39,784,5,0,24,0.000183,0,0,0,0,45.279308,0.000183,0.004033,0.000183,bruteforce
52,1,0,0,0,0,64,6,64128,823,999,0,5,0,16,4.10E-05,0,0,0,0,45.279349,4.10E-05,0.004074,4.10E-05,bruteforce
76,1,0,0,0,0,64,6,64128,823,999,24,5,0,24,0,0,0,0,0,45.279399,5.00E-05,0.004124,5.00E-05,bruteforce
332,1,0,0,0,0,64,6,7744,1023,823,280,5,0,24,0.001667,0,0,0,0,45.281066,0.001667,0.005791,0.001667,bruteforce
52,1,0,0,0,0,64,6,64128,1103,1023,0,5,0,16,1.00E-05,0,0,0,0,45.281076,1.00E-05,0.005801,1.00E-05,bruteforce
324,1,0,0,0,0,64,6,64128,1103,1023,272,5,0,24,0,0,0,0,0,45.283878,0.002802,0.008603,0.002802,bruteforce
900,1,0,0,0,0,64,6,9728,1295,1103,848,5,0,24,0.009925,0,0,0,0,45.293803,0.009925,0.018528,0.009925,bruteforce
52,1,0,0,0,0,64,6,64128,1951,1295,0,5,0,16,4.20E-05,0,0,0,0,45.293845,4.20E-05,0.01857,4.20E-05,bruteforce
60,1,0,0,0,0,64,6,64240,0,0,0,6,0,2,0,0,0,0,0,45.294149,0.000304,0,0,bruteforce
60,1,0,0,0,0,64,6,5792,1,0,0,6,0,18,0.000221,0,0,0,0,45.29437,0.000221,0.000221,0.000221,bruteforce
52,1,0,0,0,0,64,6,64256,1,1,0,6,0,16,1.90E-05,0,0,0,0,45.294389,1.90E-05,0.00024,1.90E-05,bruteforce
74,1,0,0,0,0,64,6,64256,1,1,22,6,0,24,0,0,0,0,0,45.294473,8.40E-05,0.000324,8.40E-05,bruteforce
52,1,0,0,0,0,64,6,5824,23,1,0,6,0,16,0.000195,0,0,0,0,45.294668,0.000195,0.000519,0.000195,bruteforce
68,1,0,0,0,0,64,6,64128,1951,1295,16,5,0,24,0,0,0,0,0,45.296569,0.001901,0.021294,0.002724,bruteforce
90,1,0,0,0,0,64,6,5824,23,1,38,6,0,24,0,0,0,0,0,45.297351,0.000782,0.003202,0.002683,bruteforce
52,1,0,0,0,0,64,6,64256,39,23,0,6,0,16,1.40E-05,0,0,0,0,45.297365,1.40E-05,0.003216,1.40E-05,bruteforce
836,1,0,0,0,0,64,6,5824,23,39,784,6,0,24,0,0,0,0,0,45.297586,0.000221,0.003437,0.000221,bruteforce
52,1,0,0,0,0,64,6,64128,823,23,0,6,0,16,1.10E-05,0,0,0,0,45.297597,1.10E-05,0.003448,1.10E-05,bruteforce
1028,1,0,0,0,0,64,6,64128,823,23,976,6,0,24,0,0,0,0,0,45.29762,2.30E-05,0.003471,2.30E-05,bruteforce
60,1,0,0,0,0,64,6,64240,0,0,0,7,0,2,0,0,0,0,0,45.312305,0.014685,0,0,bruteforce
60,1,0,0,0,0,64,6,64240,0,0,0,8,0,2,0,0,0,0,0,45.312334,2.90E-05,0,0,bruteforce
60,1,0,0,0,0,64,6,5792,1,0,0,7,0,18,0.000435,0,0,0,0,45.31274,0.000406,0.000435,0.000435,bruteforce
52,1,0,0,0,0,64,6,64256,1,1,0,7,0,16,4.00E-05,0,0,0,0,45.31278,4.00E-05,0.000475,4.00E-05,bruteforce
60,1,0,0,0,0,64,6,5792,1,0,0,8,0,18,0.000407,0,0,0,0,45.312741,-3.90E-05,0.000407,0.000407,bruteforce
52,1,0,0,0,0,64,6,64256,1,1,0,8,0,16,7.20E-05,0,0,0,0,45.312813,7.20E-05,0.000479,7.20E-05,bruteforce
74,1,0,0,0,0,64,6,64256,1,1,22,8,0,24,0,0,0,0,0,45.312962,0.000149,0.000628,0.000149,bruteforce
74,1,0,0,0,0,64,6,64256,1,1,22,7,0,24,0,0,0,0,0,45.312988,2.60E-05,0.000683,0.000208,bruteforce
52,1,0,0,0,0,64,6,5824,23,1,0,8,0,16,0.000302,0,0,0,0,45.313264,0.000276,0.00093,0.000302,bruteforce
52,1,0,0,0,0,64,6,5824,23,1,0,7,0,16,0.000276,0,0,0,0,45.313264,0,0.000959,0.000276,bruteforce
90,1,0,0,0,0,64,6,5824,23,1,38,7,0,24,0,0,0,0,0,45.315634,0.00237,0.003329,0.00237,bruteforce
52,1,0,0,0,0,64,6,64256,39,23,0,7,0,16,1.90E-05,0,0,0,0,45.315653,1.90E-05,0.003348,1.90E-05,bruteforce
836,1,0,0,0,0,64,6,5824,23,39,784,7,0,24,0,0,0,0,0,45.315865,0.000212,0.00356,0.000212,bruteforce
52,1,0,0,0,0,64,6,64128,823,23,0,7,0,16,8.00E-06,0,0,0,0,45.315873,8.00E-06,0.003568,8.00E-06,bruteforce
1028,1,0,0,0,0,64,6,64128,823,23,976,7,0,24,0,0,0,0,0,45.31601,0.000137,0.003705,0.000137,bruteforce
90,1,0,0,0,0,64,6,5824,23,1,38,8,0,24,0,0,0,0,0,45.317952,0.001942,0.005618,0.004688,bruteforce
52,1,0,0,0,0,64,6,64256,39,23,0,8,0,16,2.10E-05,0,0,0,0,45.317973,2.10E-05,0.005639,2.10E-05,bruteforce
1028,1,0,0,0,0,64,6,64256,39,23,976,8,0,24,0,0,0,0,0,45.318106,0.000133,0.005772,0.000133,bruteforce
836,1,0,0,0,0,64,6,7744,999,39,784,8,0,24,0.000284,0,0,0,0,45.31839,0.000284,0.006056,0.000284,bruteforce
52,1,0,0,0,0,64,6,64128,823,999,0,8,0,16,1.50E-05,0,0,0,0,45.318405,1.50E-05,0.006071,1.50E-05,bruteforce
76,1,0,0,0,0,64,6,64128,823,999,24,8,0,24,0,0,0,0,0,45.318461,5.60E-05,0.006127,5.60E-05,bruteforce
332,1,0,0,0,0,64,6,7744,1023,823,280,8,0,24,0.001028,0,0,0,0,45.319489,0.001028,0.007155,0.001028,bruteforce
52,1,0,0,0,0,64,6,64128,1103,1023,0,8,0,16,8.00E-06,0,0,0,0,45.319497,8.00E-06,0.007163,8.00E-06,bruteforce
324,1,0,0,0,0,64,6,64128,1103,1023,272,8,0,24,0,0,0,0,0,45.322852,0.003355,0.010518,0.003355,bruteforce
52,1,0,0,0,0,64,6,9728,1311,1951,0,5,0,16,0.033673,0,0,0,0,45.330242,0.00739,0.054967,0.033673,bruteforce
104,1,0,0,0,0,64,6,64128,1951,1311,52,5,0,24,0,0,0,0,0,45.33027,2.80E-05,0.054995,2.80E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1363,1951,0,5,0,16,0.000262,0,0,0,0,45.330532,0.000262,0.055257,0.000262,bruteforce
104,1,0,0,0,0,64,6,9728,1363,1951,52,5,0,24,0,0,0,0,0,45.330532,0,0.055257,0,bruteforce
52,1,0,0,0,0,64,6,64128,2003,1363,0,5,0,16,1.50E-05,0,0,0,0,45.330547,1.50E-05,0.055272,1.50E-05,bruteforce
120,1,0,0,0,0,64,6,64128,2003,1363,68,5,0,24,0,0,0,0,0,45.330771,0.000224,0.055496,0.000224,bruteforce
900,1,0,0,0,0,64,6,9728,1295,1103,848,8,0,24,0.011033,0,0,0,0,45.333885,0.003114,0.021551,0.011033,bruteforce
52,1,0,0,0,0,64,6,64128,1951,1295,0,8,0,16,3.20E-05,0,0,0,0,45.333917,3.20E-05,0.021583,3.20E-05,bruteforce
120,1,0,0,0,0,64,6,9728,1431,2003,68,5,0,24,0.005131,0,0,0,0,45.335902,0.001985,0.060627,0.005131,bruteforce
52,1,0,0,0,0,64,6,64128,2071,1431,0,5,0,16,2.10E-05,0,0,0,0,45.335923,2.10E-05,0.060648,2.10E-05,bruteforce
136,1,0,0,0,0,64,6,64128,2071,1431,84,5,0,24,0,0,0,0,0,45.336042,0.000119,0.060767,0.000119,bruteforce
68,1,0,0,0,0,64,6,64128,1951,1295,16,8,0,24,0,0,0,0,0,45.336983,0.000941,0.024649,0.003066,bruteforce
52,1,0,0,0,0,64,6,7744,999,823,0,6,0,16,0.041009,0,0,0,0,45.338629,0.001646,0.04448,0.041009,bruteforce
76,1,0,0,0,0,64,6,64128,823,999,24,6,0,24,0,0,0,0,0,45.338643,1.40E-05,0.044494,1.40E-05,bruteforce
52,1,0,0,0,0,64,6,7744,1023,823,0,6,0,16,0.000159,0,0,0,0,45.338802,0.000159,0.044653,0.000159,bruteforce
332,1,0,0,0,0,64,6,7744,1023,823,280,6,0,24,0,0,0,0,0,45.339679,0.000877,0.04553,0.000877,bruteforce
52,1,0,0,0,0,64,6,64128,1103,1023,0,6,0,16,6.00E-06,0,0,0,0,45.339685,6.00E-06,0.045536,6.00E-06,bruteforce
324,1,0,0,0,0,64,6,64128,1103,1023,272,6,0,24,0,0,0,0,0,45.342957,0.003272,0.048808,0.003272,bruteforce
52,1,0,0,0,0,64,6,7744,999,823,0,7,0,16,0.032472,0,0,0,0,45.348482,0.005525,0.036177,0.032472,bruteforce
76,1,0,0,0,0,64,6,64128,823,999,24,7,0,24,0,0,0,0,0,45.348506,2.40E-05,0.036201,2.40E-05,bruteforce
52,1,0,0,0,0,64,6,7744,1023,823,0,7,0,16,0.00024,0,0,0,0,45.348746,0.00024,0.036441,0.00024,bruteforce
332,1,0,0,0,0,64,6,7744,1023,823,280,7,0,24,0,0,0,0,0,45.353895,0.005149,0.04159,0.005149,bruteforce
52,1,0,0,0,0,64,6,64128,1103,1023,0,7,0,16,1.40E-05,0,0,0,0,45.353909,1.40E-05,0.041604,1.40E-05,bruteforce
324,1,0,0,0,0,64,6,64128,1103,1023,272,7,0,24,0,0,0,0,0,45.357021,0.003112,0.044716,0.003112,bruteforce
900,1,0,0,0,0,64,6,9728,1295,1103,848,7,0,24,0.009661,0,0,0,0,45.366682,0.009661,0.054377,0.009661,bruteforce
52,1,0,0,0,0,64,6,64128,1951,1295,0,7,0,16,3.70E-05,0,0,0,0,45.366719,3.70E-05,0.054414,3.70E-05,bruteforce
900,1,0,0,0,0,64,6,9728,1295,1103,848,6,0,24,0.023726,0,0,0,0,45.366683,-3.60E-05,0.072534,0.023726,bruteforce
52,1,0,0,0,0,64,6,64128,1951,1295,0,6,0,16,6.70E-05,0,0,0,0,45.36675,6.70E-05,0.072601,6.70E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1515,2071,0,5,0,16,0.032983,0,0,0,0,45.369025,0.002275,0.09375,0.032983,bruteforce
52,1,0,0,0,0,64,6,9728,1311,1951,0,8,0,16,0.032042,0,0,0,0,45.369025,0,0.056691,0.032042,bruteforce
104,1,0,0,0,0,64,6,64128,1951,1311,52,8,0,24,0,0,0,0,0,45.369039,1.40E-05,0.056705,1.40E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1363,1951,0,8,0,16,0.000161,0,0,0,0,45.3692,0.000161,0.056866,0.000161,bruteforce
68,1,0,0,0,0,64,6,64128,1951,1295,16,6,0,24,0,0,0,0,0,45.36964,0.00044,0.075491,0.00289,bruteforce
104,1,0,0,0,0,64,6,9728,1363,1951,52,8,0,24,0,0,0,0,0,45.369692,5.20E-05,0.057358,0.000492,bruteforce
52,1,0,0,0,0,64,6,64128,2003,1363,0,8,0,16,3.00E-06,0,0,0,0,45.369695,3.00E-06,0.057361,3.00E-06,bruteforce
68,1,0,0,0,0,64,6,64128,1951,1295,16,7,0,24,0,0,0,0,0,45.369823,0.000128,0.057518,0.003104,bruteforce
120,1,0,0,0,0,64,6,64128,2003,1363,68,8,0,24,0,0,0,0,0,45.369837,1.40E-05,0.057503,0.000142,bruteforce
120,1,0,0,0,0,64,6,9728,1431,2003,68,8,0,24,0.003597,0,0,0,0,45.373434,0.003597,0.0611,0.003597,bruteforce
152,1,0,0,0,0,64,6,64128,2071,1431,100,8,0,24,0.000147,0,0,0,0,45.373581,0.000147,0.061247,0.000147,bruteforce
52,1,0,0,0,0,64,6,9728,1531,2071,0,8,0,16,0.034825,0,0,0,0,45.408406,0.034825,0.096072,0.034825,bruteforce
52,1,0,0,0,0,64,6,9728,1311,1951,0,6,0,16,0.038767,0,0,0,0,45.408407,1.00E-06,0.114258,0.038767,bruteforce
104,1,0,0,0,0,64,6,64128,1951,1311,52,6,0,24,0,0,0,0,0,45.408434,2.70E-05,0.114285,2.70E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1311,1951,0,7,0,16,0.038584,0,0,0,0,45.408407,-2.70E-05,0.096102,0.038584,bruteforce
104,1,0,0,0,0,64,6,64128,1951,1311,52,7,0,24,0,0,0,0,0,45.408471,6.40E-05,0.096166,6.40E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1363,1951,0,7,0,16,0.000222,0,0,0,0,45.408693,0.000222,0.096388,0.000222,bruteforce
104,1,0,0,0,0,64,6,9728,1363,1951,52,7,0,24,0,0,0,0,0,45.408765,7.20E-05,0.09646,7.20E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1363,1951,0,6,0,16,0.000331,0,0,0,0,45.408765,0,0.114616,0.000331,bruteforce
104,1,0,0,0,0,64,6,9728,1363,1951,52,6,0,24,0,0,0,0,0,45.408847,8.20E-05,0.114698,8.20E-05,bruteforce
52,1,0,0,0,0,64,6,64128,2003,1363,0,6,0,16,4.00E-06,0,0,0,0,45.408851,4.00E-06,0.114702,4.00E-06,bruteforce
120,1,0,0,0,0,64,6,64128,2003,1363,68,6,0,24,0,0,0,0,0,45.408984,0.000133,0.114835,0.000133,bruteforce
120,1,0,0,0,0,64,6,64128,2003,1363,68,7,0,24,0.000341,0,0,0,0,45.409106,0.000122,0.096801,0.000341,bruteforce
52,1,0,0,0,0,64,6,9728,1431,2003,0,6,0,16,0.039707,0,0,0,0,45.448691,0.039585,0.154542,0.039707,bruteforce
52,1,0,0,0,0,64,6,9728,1431,2003,0,7,0,16,0.039586,0,0,0,0,45.448692,1.00E-06,0.136387,0.039586,bruteforce
120,1,0,0,0,0,64,6,9728,1431,2003,68,7,0,24,0,0,0,0,0,45.450126,0.001434,0.137821,0.001434,bruteforce
152,1,0,0,0,0,64,6,64128,2071,1431,100,7,0,24,0.000112,0,0,0,0,45.450238,0.000112,0.137933,0.000112,bruteforce
52,1,0,0,0,0,64,6,9728,1531,2071,0,7,0,16,0.000324,0,0,0,0,45.450562,0.000324,0.138257,0.000324,bruteforce
120,1,0,0,0,0,64,6,9728,1431,2003,68,6,0,24,0,0,0,0,0,45.450562,0,0.156413,0.001871,bruteforce
52,1,0,0,0,0,64,6,64128,2071,1431,0,6,0,16,1.70E-05,0,0,0,0,45.450579,1.70E-05,0.15643,1.70E-05,bruteforce
152,1,0,0,0,0,64,6,64128,2071,1431,100,6,0,24,0,0,0,0,0,45.450676,9.70E-05,0.156527,9.70E-05,bruteforce
52,1,0,0,0,0,64,6,9728,1531,2071,0,6,0,16,0.00058,0,0,0,0,45.451256,0.00058,0.157107,0.00058,bruteforce
120,1,0,0,0,0,64,6,9728,1515,2071,68,5,0,24,0,0,0,0,0,47.919903,2.468647,2.644628,2.550878,bruteforce
136,1,0,0,0,0,64,6,64128,2139,1515,84,5,0,24,0.000359,0,0,0,0,47.920262,0.000359,2.644987,0.000359,bruteforce
52,1,0,0,0,0,64,6,9728,1599,2139,0,5,0,16,0.000236,0,0,0,0,47.920498,0.000236,2.645223,0.000236,bruteforce
120,1,0,0,0,0,64,6,9728,1531,2071,68,8,0,24,0,0,0,0,0,47.959953,0.039455,2.647619,2.551547,bruteforce
136,1,0,0,0,0,64,6,64128,2139,1531,84,8,0,24,0.000409,0,0,0,0,47.960362,0.000409,2.648028,0.000409,bruteforce
52,1,0,0,0,0,64,6,9728,1615,2139,0,8,0,16,0.000268,0,0,0,0,47.96063,0.000268,2.648296,0.000268,bruteforce
120,1,0,0,0,0,64,6,9728,1531,2071,68,6,0,24,0,0,0,0,0,48.040453,0.079823,2.746304,2.589197,bruteforce
120,1,0,0,0,0,64,6,9728,1531,2071,68,7,0,24,0,0,0,0,0,48.040626,0.000173,2.728321,2.590064,bruteforce
136,1,0,0,0,0,64,6,64128,2139,1531,84,7,0,24,0.000206,0,0,0,0,48.040832,0.000206,2.728527,0.000206,bruteforce
52,1,0,0,0,0,64,6,9728,1615,2139,0,7,0,16,0.000324,0,0,0,0,48.041156,0.000324,2.728851,0.000324,bruteforce
152,1,0,0,0,0,64,6,64128,2139,1531,100,6,0,24,0.019405,0,0,0,0,48.059858,0.018702,2.765709,0.019405,bruteforce
52,1,0,0,0,0,64,6,9728,1631,2139,0,6,0,16,0.000517,0,0,0,0,48.060375,0.000517,2.766226,0.000517,bruteforce
120,1,0,0,0,0,64,6,9728,1599,2139,68,5,0,24,0,0,0,0,0,50.251047,2.190672,4.975772,2.330549,bruteforce
136,1,0,0,0,0,64,6,64128,2207,1599,84,5,0,24,0.00047,0,0,0,0,50.251517,0.00047,4.976242,0.00047,bruteforce
52,1,0,0,0,0,64,6,9728,1683,2207,0,5,0,16,0.00041,0,0,0,0,50.251927,0.00041,4.976652,0.00041,bruteforce
120,1,0,0,0,0,64,6,9728,1615,2139,68,8,0,24,0,0,0,0,0,50.291496,0.039569,4.979162,2.330866,bruteforce
136,1,0,0,0,0,64,6,64128,2207,1615,84,8,0,24,0.000345,0,0,0,0,50.291841,0.000345,4.979507,0.000345,bruteforce
52,1,0,0,0,0,64,6,9728,1699,2207,0,8,0,16,0.000253,0,0,0,0,50.292094,0.000253,4.97976,0.000253,bruteforce
120,1,0,0,0,0,64,6,9728,1615,2139,68,7,0,24,0,0,0,0,0,50.37157,0.079476,5.059265,2.330414,bruteforce
136,1,0,0,0,0,64,6,64128,2207,1615,84,7,0,24,0.000432,0,0,0,0,50.372002,0.000432,5.059697,0.000432,bruteforce
52,1,0,0,0,0,64,6,9728,1699,2207,0,7,0,16,0.000292,0,0,0,0,50.372294,0.000292,5.059989,0.000292,bruteforce
120,1,0,0,0,0,64,6,9728,1631,2139,68,6,0,24,0,0,0,0,0,50.391768,0.019474,5.097619,2.331393,bruteforce
152,1,0,0,0,0,64,6,64128,2207,1631,100,6,0,24,0.000364,0,0,0,0,50.392132,0.000364,5.097983,0.000364,bruteforce
52,1,0,0,0,0,64,6,9728,1731,2207,0,6,0,16,0.000336,0,0,0,0,50.392468,0.000336,5.098319,0.000336,bruteforce
120,1,0,0,0,0,64,6,9728,1683,2207,68,5,0,24,0,0,0,0,0,52.522006,2.129538,7.246731,2.270079,bruteforce
136,1,0,0,0,0,64,6,64128,2275,1683,84,5,0,24,0.000408,0,0,0,0,52.522414,0.000408,7.247139,0.000408,bruteforce
52,1,0,0,0,0,64,6,9728,1767,2275,0,5,0,16,0.000304,0,0,0,0,52.522718,0.000304,7.247443,0.000304,bruteforce
120,1,0,0,0,0,64,6,9728,1699,2207,68,8,0,24,0,0,0,0,0,52.561712,0.038994,7.249378,2.269618,bruteforce
136,1,0,0,0,0,64,6,64128,2275,1699,84,8,0,24,0.000284,0,0,0,0,52.561996,0.000284,7.249662,0.000284,bruteforce
52,1,0,0,0,0,64,6,9728,1783,2275,0,8,0,16,0.000232,0,0,0,0,52.562228,0.000232,7.249894,0.000232,bruteforce
120,1,0,0,0,0,64,6,9728,1699,2207,68,7,0,24,0,0,0,0,0,52.642067,0.079839,7.329762,2.269773,bruteforce
136,1,0,0,0,0,64,6,64128,2275,1699,84,7,0,24,0.000262,0,0,0,0,52.642329,0.000262,7.330024,0.000262,bruteforce
52,1,0,0,0,0,64,6,9728,1783,2275,0,7,0,16,0.00018,0,0,0,0,52.642509,0.00018,7.330204,0.00018,bruteforce
120,1,0,0,0,0,64,6,9728,1731,2207,68,6,0,24,0,0,0,0,0,52.662412,0.019903,7.368263,2.269944,bruteforce
136,1,0,0,0,0,64,6,64128,2275,1731,84,6,0,24,0.000205,0,0,0,0,52.662617,0.000205,7.368468,0.000205,bruteforce
52,1,0,0,0,0,64,6,9728,1815,2275,0,6,0,16,0.000152,0,0,0,0,52.662769,0.000152,7.36862,0.000152,bruteforce
120,1,0,0,0,0,64,6,9728,1767,2275,68,5,0,24,0,0,0,0,0,54.402676,1.739907,9.127401,1.879958,bruteforce
152,1,0,0,0,0,64,6,64128,2343,1767,100,5,0,24,0.000349,0,0,0,0,54.403025,0.000349,9.12775,0.000349,bruteforce
52,1,0,0,0,0,64,6,9728,1867,2343,0,5,0,16,0.000274,0,0,0,0,54.403299,0.000274,9.128024,0.000274,bruteforce
120,1,0,0,0,0,64,6,9728,1783,2275,68,8,0,24,0,0,0,0,0,54.443023,0.039724,9.130689,1.880795,bruteforce
136,1,0,0,0,0,64,6,64128,2343,1783,84,8,0,24,0.00031,0,0,0,0,54.443333,0.00031,9.130999,0.00031,bruteforce
52,1,0,0,0,0,64,6,9728,1867,2343,0,8,0,16,0.000254,0,0,0,0,54.443587,0.000254,9.131253,0.000254,bruteforce
120,1,0,0,0,0,64,6,9728,1783,2275,68,7,0,24,0,0,0,0,0,54.663316,0.219729,9.351011,2.020807,bruteforce
136,1,0,0,0,0,64,6,64128,2343,1783,84,7,0,24,0.001474,0,0,0,0,54.66479,0.001474,9.352485,0.001474,bruteforce
52,1,0,0,0,0,64,6,9728,1867,2343,0,7,0,16,0.000685,0,0,0,0,54.665475,0.000685,9.35317,0.000685,bruteforce
120,1,0,0,0,0,64,6,9728,1815,2275,68,6,0,24,0,0,0,0,0,54.68288,0.017405,9.388731,2.020111,bruteforce
136,1,0,0,0,0,64,6,64128,2343,1815,84,6,0,24,0.000196,0,0,0,0,54.683076,0.000196,9.388927,0.000196,bruteforce
52,1,0,0,0,0,64,6,9728,1899,2343,0,6,0,16,0.000221,0,0,0,0,54.683297,0.000221,9.389148,0.000221,bruteforce
